id,district,year,treat,soda
780,"City Hall",2020,0,509.1317
781,"City Hall",2020,0,489.5083
782,"City Hall",2020,0,495.9364
783,"City Hall",2020,0,486.2931
784,"City Hall",2020,0,505.1477
785,"City Hall",2020,0,519.8712
786,"City Hall",2020,0,493.8313
787,"City Hall",2020,0,508.9413
788,"City Hall",2020,0,489.5219
789,"City Hall",2020,0,483.9738
790,"City Hall",2020,0,488.2208
791,"City Hall",2020,0,485.8693
792,"City Hall",2020,0,495.1034
793,"City Hall",2020,0,513.009
794,"City Hall",2020,0,502.4584
795,"City Hall",2020,0,507.57
796,"City Hall",2020,0,499.7228
797,"City Hall",2020,0,506.4738
798,"City Hall",2020,0,513.1669
799,"City Hall",2020,0,496.588
800,"City Hall",2020,0,505.8015
801,"City Hall",2020,0,468.6512
802,"City Hall",2020,0,499.368
803,"City Hall",2020,0,516.8954
804,"City Hall",2020,0,507.3346
805,"City Hall",2020,0,496.7339
806,"City Hall",2020,0,493.7278
807,"City Hall",2020,0,499.0887
808,"City Hall",2020,0,487.576
809,"City Hall",2020,0,486.0057
810,"City Hall",2020,0,480.0906
811,"City Hall",2020,0,491.1228
812,"City Hall",2020,0,494.0775
813,"City Hall",2020,0,508.2227
814,"City Hall",2020,0,492.6074
815,"City Hall",2020,0,497.5908
816,"City Hall",2020,0,492.7634
817,"City Hall",2020,0,515.5195
818,"City Hall",2020,0,473.8147
819,"City Hall",2020,0,501.0964
820,"City Hall",2020,0,503.9219
821,"City Hall",2020,0,484.4248
822,"City Hall",2020,0,501.3171
823,"City Hall",2020,0,500.3704
824,"City Hall",2020,0,499.4114
825,"City Hall",2020,0,509.7997
826,"City Hall",2020,0,486.2873
827,"City Hall",2020,0,498.8676
828,"City Hall",2020,0,493.2018
829,"City Hall",2020,0,479.3168
830,"City Hall",2020,0,496.3892
831,"City Hall",2020,0,513.1921
832,"City Hall",2020,0,504.5726
833,"City Hall",2020,0,524.4157
834,"City Hall",2020,0,503.0052
835,"City Hall",2020,0,506.757
836,"City Hall",2020,0,497.1602
837,"City Hall",2020,0,481.8728
838,"City Hall",2020,0,505.1425
839,"City Hall",2020,0,498.2253
840,"City Hall",2020,0,510.1315
841,"City Hall",2020,0,514.5757
842,"City Hall",2020,0,487.5235
843,"City Hall",2020,0,493.9421
844,"City Hall",2020,0,497.2617
845,"City Hall",2020,0,492.0795
846,"City Hall",2020,0,495.1541
847,"City Hall",2020,0,492.4115
848,"City Hall",2020,0,504.5453
849,"City Hall",2020,0,515.6212
850,"City Hall",2020,0,497.5988
851,"City Hall",2020,0,503.7282
852,"City Hall",2020,0,492.1446
853,"City Hall",2020,0,506.6618
854,"City Hall",2020,0,499.0562
855,"City Hall",2020,0,492.7411
856,"City Hall",2020,0,498.049
857,"City Hall",2020,0,498.0132
858,"City Hall",2020,0,516.2239
859,"City Hall",2020,0,507.165
860,"City Hall",2020,0,508.3305
861,"City Hall",2020,0,496.3102
862,"City Hall",2020,0,477.9206
863,"City Hall",2020,0,497.5994
864,"City Hall",2020,0,496.6529
865,"City Hall",2020,0,502.986
866,"City Hall",2020,0,492.9207
867,"City Hall",2020,0,498.8522
868,"City Hall",2020,0,503.2447
869,"City Hall",2020,0,508.0782
870,"City Hall",2020,0,508.1764
871,"City Hall",2020,0,498.4569
872,"City Hall",2020,0,505.6567
873,"City Hall",2020,0,508.5271
874,"City Hall",2020,0,485.1395
875,"City Hall",2020,0,494.659
876,"City Hall",2020,0,484.9502
877,"City Hall",2020,0,505.4339
878,"City Hall",2020,0,480.555
879,"City Hall",2020,0,506.5612
880,"City Hall",2020,0,506.1329
881,"City Hall",2020,0,489.6328
882,"City Hall",2020,0,497.6826
883,"City Hall",2020,0,510.5359
884,"City Hall",2020,0,491.6832
885,"City Hall",2020,0,494.6688
886,"City Hall",2020,0,507.0805
887,"City Hall",2020,0,492.4376
888,"City Hall",2020,0,494.1949
889,"City Hall",2020,0,499.8764
890,"City Hall",2020,0,498.1642
891,"City Hall",2020,0,513.614
892,"City Hall",2020,0,510.2165
893,"City Hall",2020,0,497.5534
894,"City Hall",2020,0,514.4317
895,"City Hall",2020,0,517.9833
896,"City Hall",2020,0,504.0905
897,"City Hall",2020,0,521.2996
898,"City Hall",2020,0,489.3117
899,"City Hall",2020,0,489.7236
900,"City Hall",2020,0,500.9438
901,"City Hall",2020,0,478.8507
902,"City Hall",2020,0,491.8494
903,"City Hall",2020,0,484.2362
904,"City Hall",2020,0,498.5679
905,"City Hall",2020,0,493.8222
906,"City Hall",2020,0,500.5383
907,"City Hall",2020,0,486.5206
908,"City Hall",2020,0,503.785
909,"City Hall",2020,0,507.7316
910,"City Hall",2020,0,496.6398
911,"City Hall",2020,0,502.4958
912,"City Hall",2020,0,489.1386
913,"City Hall",2020,0,511.0656
914,"City Hall",2020,0,501.3328
915,"City Hall",2020,0,503.3192
916,"City Hall",2020,0,497.5189
917,"City Hall",2020,0,497.0801
918,"City Hall",2020,0,504.8027
919,"City Hall",2020,0,495.0535
920,"City Hall",2020,0,506.844
921,"City Hall",2020,0,514.8677
922,"City Hall",2020,0,506.8775
923,"City Hall",2020,0,487.8408
924,"City Hall",2020,0,503.669
925,"City Hall",2020,0,485.15
926,"City Hall",2020,0,517.0627
927,"City Hall",2020,0,486.4467
928,"City Hall",2020,0,495.7237
929,"City Hall",2020,0,511.2537
930,"City Hall",2020,0,485.4752
931,"City Hall",2020,0,499.3495
932,"City Hall",2020,0,495.0963
933,"City Hall",2020,0,490.0636
934,"City Hall",2020,0,498.8764
935,"City Hall",2020,0,504.1752
936,"City Hall",2020,0,494.8717
937,"City Hall",2020,0,482.8363
938,"City Hall",2020,0,509.9029
939,"City Hall",2020,0,504.3218
940,"City Hall",2020,0,498.4013
941,"City Hall",2020,0,504.8178
942,"City Hall",2020,0,497.795
943,"City Hall",2020,0,499.6622
944,"City Hall",2020,0,493.8316
945,"City Hall",2020,0,507.9393
946,"City Hall",2020,0,492.3219
947,"City Hall",2020,0,509.8139
948,"City Hall",2020,0,495.0332
949,"City Hall",2020,0,496.4563
950,"City Hall",2020,0,501.9557
951,"City Hall",2020,0,489.7647
952,"City Hall",2020,0,498.29
953,"City Hall",2020,0,487.4534
954,"City Hall",2020,0,502.2272
955,"City Hall",2020,0,493.1931
956,"City Hall",2020,0,496.779
957,"City Hall",2020,0,509.0581
958,"City Hall",2020,0,498.6517
959,"City Hall",2020,0,476.2283
960,"City Hall",2020,0,472.3798
961,"City Hall",2020,0,501.3221
962,"City Hall",2020,0,490.4741
963,"City Hall",2020,0,511.9753
964,"City Hall",2020,0,489.721
965,"City Hall",2020,0,525.2546
966,"City Hall",2020,0,488.3099
967,"City Hall",2020,0,501.1492
968,"City Hall",2020,0,512.2239
969,"City Hall",2020,0,484.4564
970,"City Hall",2020,0,501.6905
971,"City Hall",2020,0,506.1914
972,"City Hall",2020,0,510.3451
973,"City Hall",2020,0,495.6425
974,"City Hall",2020,0,500.2079
975,"City Hall",2020,0,496.09
976,"City Hall",2020,0,508.3839
977,"City Hall",2020,0,520.0652
978,"City Hall",2020,0,504.5697
979,"City Hall",2020,0,493.3991
980,"City Hall",2020,0,517.322
981,"City Hall",2020,0,501.837
982,"City Hall",2020,0,499.0551
983,"City Hall",2020,0,512.3749
984,"City Hall",2020,0,496.0369
985,"City Hall",2020,0,507.8382
986,"City Hall",2020,0,498.1214
987,"City Hall",2020,0,503.2558
988,"City Hall",2020,0,490.5503
989,"City Hall",2020,0,493.6949
990,"City Hall",2020,0,487.9964
991,"City Hall",2020,0,503.2297
992,"City Hall",2020,0,505.6592
993,"City Hall",2020,0,518.8657
994,"City Hall",2020,0,493.1574
995,"City Hall",2020,0,508.8533
996,"City Hall",2020,0,513.9958
997,"City Hall",2020,0,493.167
998,"City Hall",2020,0,503.7473
999,"City Hall",2020,0,482.3924
1000,"City Hall",2020,0,503.8813
1001,"City Hall",2020,0,507.2254
1002,"City Hall",2020,0,507.2519
1003,"City Hall",2020,0,508.5098
1004,"City Hall",2020,0,509.8272
1005,"City Hall",2020,0,504.1655
1006,"City Hall",2020,0,509.1544
1007,"City Hall",2020,0,502.4173
1008,"City Hall",2020,0,493.7559
1009,"City Hall",2020,0,492.2822
1010,"City Hall",2020,0,508.3193
1011,"City Hall",2020,0,504.9691
1012,"City Hall",2020,0,509.9483
1013,"City Hall",2020,0,501.0313
1014,"City Hall",2020,0,499.4894
1015,"City Hall",2020,0,499.3417
1016,"City Hall",2020,0,489.1679
1017,"City Hall",2020,0,486.4424
1018,"City Hall",2020,0,495.0523
1019,"City Hall",2020,0,518.5459
1020,"City Hall",2020,0,514.2732
1021,"City Hall",2020,0,475.605
1022,"City Hall",2020,0,499.5807
1023,"City Hall",2020,0,497.1523
1024,"City Hall",2020,0,499.852
1025,"City Hall",2020,0,509.4426
1026,"City Hall",2020,0,517.8278
1027,"City Hall",2020,0,488.1324
1028,"City Hall",2020,0,495.8076
1029,"City Hall",2020,0,494.6907
1030,"City Hall",2020,0,511.6676
1031,"City Hall",2020,0,496.3751
1032,"City Hall",2020,0,510.0839
1033,"City Hall",2020,0,485.9778
1034,"City Hall",2020,0,500.5316
1035,"City Hall",2020,0,501.7797
1036,"City Hall",2020,0,498.4044
1037,"City Hall",2020,0,483.7486
1038,"City Hall",2020,0,492.1175
1039,"City Hall",2020,0,484.3998
1040,"City Hall",2020,0,496.5485
1041,"City Hall",2020,0,494.2485
1042,"City Hall",2020,0,490.2301
1043,"City Hall",2020,0,502.2643
1044,"City Hall",2020,0,507.5398
1045,"City Hall",2020,0,491.9405
1046,"City Hall",2020,0,505.7577
1047,"City Hall",2020,0,497.297
1048,"City Hall",2020,0,497.3745
1049,"City Hall",2020,0,500.9185
1050,"City Hall",2020,0,499.0548
1051,"City Hall",2020,0,496.9194
1052,"City Hall",2020,0,512.7506
1053,"City Hall",2020,0,499.502
1054,"City Hall",2020,0,499.9236
1055,"City Hall",2020,0,509.2042
1056,"City Hall",2020,0,512.6307
1057,"City Hall",2020,0,474.9591
1058,"City Hall",2020,0,494.2701
1059,"City Hall",2020,0,480.9941
1060,"City Hall",2020,0,487.4644
1061,"City Hall",2020,0,510.4753
1062,"City Hall",2020,0,490.7378
1063,"City Hall",2020,0,492.1313
1064,"City Hall",2020,0,493.1375
1065,"City Hall",2020,0,506.9066
1066,"City Hall",2020,0,497.1039
1067,"City Hall",2020,0,506.1903
1068,"City Hall",2020,0,500.4341
1069,"City Hall",2020,0,501.4799
1070,"City Hall",2020,0,479.9516
1071,"City Hall",2020,0,505.9597
1072,"City Hall",2020,0,504.4419
1073,"City Hall",2020,0,504.2372
1074,"City Hall",2020,0,506.2362
1075,"City Hall",2020,0,489.6501
1076,"City Hall",2020,0,489.149
1077,"City Hall",2020,0,513.9721
1078,"City Hall",2020,0,514.402
1079,"City Hall",2020,0,487.5717
1080,"City Hall",2020,0,514.7515
1081,"City Hall",2020,0,486.2332
1082,"City Hall",2020,0,498.2263
1083,"City Hall",2020,0,494.243
1084,"City Hall",2020,0,502.3833
1085,"City Hall",2020,0,506.0513
1086,"City Hall",2020,0,515.0521
1087,"City Hall",2020,0,511.6997
1088,"City Hall",2020,0,504.3009
1089,"City Hall",2020,0,499.8489
1090,"City Hall",2020,0,504.0521
1091,"City Hall",2020,0,490.1206
1092,"City Hall",2020,0,509.8618
1093,"City Hall",2020,0,522.6628
1094,"City Hall",2020,0,510.2597
1095,"City Hall",2020,0,501.6323
1096,"City Hall",2020,0,511.9215
1097,"City Hall",2020,0,495.6887
1098,"City Hall",2020,0,506.8249
1099,"City Hall",2020,0,489.577
1100,"City Hall",2020,0,508.0265
1101,"City Hall",2020,0,509.3061
1102,"City Hall",2020,0,504.7745
1103,"City Hall",2020,0,507.7046
1104,"City Hall",2020,0,504.095
1105,"City Hall",2020,0,481.4009
1106,"City Hall",2020,0,512.8591
1107,"City Hall",2020,0,510.0184
1108,"City Hall",2020,0,509.0115
1109,"City Hall",2020,0,492.6472
1110,"City Hall",2020,0,492.6759
1111,"City Hall",2020,0,499.3637
1112,"City Hall",2020,0,518.8881
1113,"City Hall",2020,0,507.3655
1114,"City Hall",2020,0,505.804
1115,"City Hall",2020,0,503.6153
1116,"City Hall",2020,0,493.5311
1117,"City Hall",2020,0,484.6668
1118,"City Hall",2020,0,508.8729
1119,"City Hall",2020,0,485.271
1120,"City Hall",2020,0,480.2727
1121,"City Hall",2020,0,504.5015
1122,"City Hall",2020,0,514.9373
1123,"City Hall",2020,0,503.0539
1124,"City Hall",2020,0,516.9412
1125,"City Hall",2020,0,495.0065
1126,"City Hall",2020,0,491.0058
1127,"City Hall",2020,0,508.4031
1128,"City Hall",2020,0,473.6217
1129,"City Hall",2020,0,501.1635
1130,"City Hall",2020,0,508.4054
1131,"City Hall",2020,0,486.077
1132,"City Hall",2020,0,509.4284
1133,"City Hall",2020,0,481.0815
1134,"City Hall",2020,0,504.222
1135,"City Hall",2020,0,504.2744
1136,"City Hall",2020,0,496.4582
1137,"City Hall",2020,0,501.6227
1138,"City Hall",2020,0,502.6687
1139,"City Hall",2020,0,488.9043
1140,"City Hall",2020,0,506.8683
1141,"City Hall",2020,0,497.9039
1142,"City Hall",2020,0,493.4092
1143,"City Hall",2020,0,475.016
1144,"City Hall",2020,0,474.1788
1145,"City Hall",2020,0,488.2514
1146,"City Hall",2020,0,516.9978
1147,"City Hall",2020,0,526.9896
1148,"City Hall",2020,0,508.0842
1149,"City Hall",2020,0,513.8993
1150,"City Hall",2020,0,514.2714
1151,"City Hall",2020,0,510.7194
1152,"City Hall",2020,0,489.3801
1153,"City Hall",2020,0,513.5608
1154,"City Hall",2020,0,502.9179
1155,"City Hall",2020,0,486.1501
1156,"City Hall",2020,0,492.4475
1157,"City Hall",2020,0,510.0739
1158,"City Hall",2020,0,517.3276
1159,"City Hall",2020,0,494.8377
1160,"City Hall",2020,0,502.6412
1161,"City Hall",2020,0,513.075
1162,"City Hall",2020,0,507.7953
1163,"City Hall",2020,0,500.0641
1164,"City Hall",2020,0,503.4328
1165,"City Hall",2020,0,501.8469
1166,"City Hall",2020,0,515.2282
1167,"City Hall",2020,0,502.8153
1168,"City Hall",2020,0,503.1016
1169,"City Hall",2020,0,498.6221
1170,"City Hall",2020,0,491.1486
1171,"City Hall",2020,0,515.8661
1172,"City Hall",2020,0,500.5969
1173,"City Hall",2020,0,488.3706
1174,"City Hall",2020,0,487.8974
1175,"City Hall",2020,0,482.8013
1176,"City Hall",2020,0,511.519
1177,"City Hall",2020,0,486.6236
1178,"City Hall",2020,0,497.1786
1179,"City Hall",2020,0,490.0116
1180,"City Hall",2020,0,499.1493
1181,"City Hall",2020,0,515.147
1182,"City Hall",2020,0,498.511
1183,"City Hall",2020,0,498.3936
1184,"City Hall",2020,0,515.5609
1185,"City Hall",2020,0,495.0378
1186,"City Hall",2020,0,512.5851
1187,"City Hall",2020,0,519.989
1188,"City Hall",2020,0,482.7261
1189,"City Hall",2020,0,506.8782
1190,"City Hall",2020,0,515.2652
1191,"City Hall",2020,0,495.762
1192,"City Hall",2020,0,472.2874
1193,"City Hall",2020,0,487.7001
1194,"City Hall",2020,0,504.0256
1195,"City Hall",2020,0,526.4857
1196,"City Hall",2020,0,499.3018
1197,"City Hall",2020,0,511.6154
1198,"City Hall",2020,0,506.0004
1199,"City Hall",2020,0,508.8105
1200,"City Hall",2020,0,501.1459
1201,"City Hall",2020,0,495.2473
1202,"City Hall",2020,0,475.6014
1203,"City Hall",2020,0,497.4579
1204,"City Hall",2020,0,502.0404
1205,"City Hall",2020,0,525.6439
1206,"City Hall",2020,0,499.1251
1207,"City Hall",2020,0,520.7127
1208,"City Hall",2020,0,494.8634
1209,"City Hall",2020,0,496.4448
1210,"City Hall",2020,0,525.3199
1211,"City Hall",2020,0,502.439
1212,"City Hall",2020,0,506.0081
1213,"City Hall",2020,0,487.4
1214,"City Hall",2020,0,494.8558
1215,"City Hall",2020,0,493.3714
1216,"City Hall",2020,0,482.0705
1217,"City Hall",2020,0,499.502
1218,"City Hall",2020,0,507.4775
1219,"City Hall",2020,0,493.3812
1220,"City Hall",2020,0,512.3364
1221,"City Hall",2020,0,499.0012
1222,"City Hall",2020,0,499.5278
1223,"City Hall",2020,0,510.868
1224,"City Hall",2020,0,497.1935
1225,"City Hall",2020,0,497.4816
1226,"City Hall",2020,0,499.2315
1227,"City Hall",2020,0,497.523
1228,"City Hall",2020,0,511.6037
1229,"City Hall",2020,0,496.0149
1230,"City Hall",2020,0,502.1163
1231,"City Hall",2020,0,507.6762
1232,"City Hall",2020,0,517.4023
1233,"City Hall",2020,0,494.3833
1234,"City Hall",2020,0,497.3176
1235,"City Hall",2020,0,507.1648
1236,"City Hall",2020,0,495.2027
1237,"City Hall",2020,0,494.0549
1238,"City Hall",2020,0,507.6295
1239,"City Hall",2020,0,507.9912
1240,"City Hall",2020,0,500.8772
1241,"City Hall",2020,0,499.9655
1242,"City Hall",2020,0,502.8782
1243,"City Hall",2020,0,510.0283
1244,"City Hall",2020,0,512.5658
1245,"City Hall",2020,0,503.1438
1246,"City Hall",2020,0,502.0045
1247,"City Hall",2020,0,503.7563
1248,"City Hall",2020,0,494.7361
1249,"City Hall",2020,0,498.2938
1250,"City Hall",2020,0,506.811
1251,"City Hall",2020,0,505.2675
1252,"City Hall",2020,0,493.9457
1253,"City Hall",2020,0,511.8141
1254,"City Hall",2020,0,501.6272
1255,"City Hall",2020,0,485.9926
1256,"Old Eagleton",2020,0,483.2026
1257,"Old Eagleton",2020,0,491.9653
1258,"Old Eagleton",2020,0,519.6608
1259,"Old Eagleton",2020,0,510.9988
1260,"Old Eagleton",2020,0,506.6357
1261,"Old Eagleton",2020,0,500.6589
1262,"Old Eagleton",2020,0,502.433
1263,"Old Eagleton",2020,0,501.8531
1264,"Old Eagleton",2020,0,511.5433
1265,"Old Eagleton",2020,0,509.0162
1266,"Old Eagleton",2020,0,504.7928
1267,"Old Eagleton",2020,0,500.5176
1268,"Old Eagleton",2020,0,507.8717
1269,"Old Eagleton",2020,0,487.15
1270,"Old Eagleton",2020,0,505.9401
1271,"Old Eagleton",2020,0,518.4374
1272,"Old Eagleton",2020,0,480.98
1273,"Old Eagleton",2020,0,510.8629
1274,"Old Eagleton",2020,0,501.858
1275,"Old Eagleton",2020,0,489.1166
1276,"Old Eagleton",2020,0,496.8444
1277,"Old Eagleton",2020,0,495.7534
1278,"Old Eagleton",2020,0,507.6019
1279,"Old Eagleton",2020,0,500.8496
1280,"Old Eagleton",2020,0,514.7597
1281,"Old Eagleton",2020,0,501.4094
1282,"Old Eagleton",2020,0,498.1718
1283,"Old Eagleton",2020,0,483.5694
1284,"Old Eagleton",2020,0,511.8578
1285,"Old Eagleton",2020,0,496.6978
1286,"Old Eagleton",2020,0,493.4556
1287,"Old Eagleton",2020,0,494.9969
1288,"Old Eagleton",2020,0,493.0815
1289,"Old Eagleton",2020,0,495.8129
1290,"Old Eagleton",2020,0,503.9091
1291,"Old Eagleton",2020,0,484.5568
1292,"Old Eagleton",2020,0,490.0941
1293,"Old Eagleton",2020,0,495.5863
1294,"Old Eagleton",2020,0,492.3141
1295,"Old Eagleton",2020,0,490.6523
1296,"Old Eagleton",2020,0,483.6635
1297,"Old Eagleton",2020,0,514.6479
1298,"Old Eagleton",2020,0,489.1204
1299,"Old Eagleton",2020,0,495.4439
1300,"Old Eagleton",2020,0,493.2514
1301,"Old Eagleton",2020,0,498.7918
1302,"Old Eagleton",2020,0,508.1944
1303,"Old Eagleton",2020,0,504.9195
1304,"Old Eagleton",2020,0,518.1108
1305,"Old Eagleton",2020,0,488.6034
1306,"Old Eagleton",2020,0,486.6006
1307,"Old Eagleton",2020,0,506.1474
1308,"Old Eagleton",2020,0,483.1571
1309,"Old Eagleton",2020,0,503.0036
1310,"Old Eagleton",2020,0,509.9406
1311,"Old Eagleton",2020,0,500.1261
1312,"Old Eagleton",2020,0,513.1816
1313,"Old Eagleton",2020,0,508.9973
1314,"Old Eagleton",2020,0,489.241
1315,"Old Eagleton",2020,0,498.3482
1316,"Old Eagleton",2020,0,498.9989
1317,"Old Eagleton",2020,0,500.3062
1318,"Old Eagleton",2020,0,500.3663
1319,"Old Eagleton",2020,0,499.8588
1320,"Old Eagleton",2020,0,507.2869
1321,"Old Eagleton",2020,0,503.4287
1322,"Old Eagleton",2020,0,501.9771
1323,"Old Eagleton",2020,0,493.2354
1324,"Old Eagleton",2020,0,492.9095
1325,"Old Eagleton",2020,0,506.1546
1326,"Old Eagleton",2020,0,508.5137
1327,"Old Eagleton",2020,0,499.5813
1328,"Old Eagleton",2020,0,500.1563
1329,"Old Eagleton",2020,0,491.7326
1330,"Old Eagleton",2020,0,510.0927
1331,"Old Eagleton",2020,0,490.5671
1332,"Old Eagleton",2020,0,504.6329
1333,"Old Eagleton",2020,0,506.3253
1334,"Old Eagleton",2020,0,509.7564
1335,"Old Eagleton",2020,0,487.7062
1336,"Old Eagleton",2020,0,509.8158
1337,"Old Eagleton",2020,0,497.7253
1338,"Old Eagleton",2020,0,504.1051
1339,"Old Eagleton",2020,0,513.1417
1340,"Old Eagleton",2020,0,496.3775
1341,"Old Eagleton",2020,0,501.658
1342,"Old Eagleton",2020,0,498.0561
1343,"Old Eagleton",2020,0,501.2
1344,"Old Eagleton",2020,0,500.8954
1345,"Old Eagleton",2020,0,495.57
1346,"Old Eagleton",2020,0,521.8439
1347,"Old Eagleton",2020,0,519.7687
1348,"Old Eagleton",2020,0,514.8483
1349,"Old Eagleton",2020,0,499.8283
1350,"Old Eagleton",2020,0,498.7919
1351,"Old Eagleton",2020,0,507.9749
