"pid","assessed_value"
1475,265313.102725177
1476,199144.739044792
1477,92811.0731504506
1478,1615952.78254182
1479,461428.687534835
1480,67515.6882182559
1481,37298.4160490311
1482,142093.406939695
1483,284202.2752096
1484,33962.3328575
1485,284976.132630046
1486,209799.680578109
1487,436885.832447638
1488,44480.8109616265
1489,278738.283174759
1490,99848.8894181186
1491,55069.4285782388
1492,396702.927056937
1493,43708.3553310798
1494,279090.30373731
1495,241801.602095915
1496,56520.1482217205
1497,158404.559542059
1498,182602.524638887
1499,111233.723371111
1500,275109.78658625
1501,251586.004144222
1502,185754.952604395
1503,153815.174743369
1504,112745.086140269
1505,229105.048141621
1506,228439.228980901
1507,228846.79404373
1508,200037.730405936
1509,118809.514619815
1510,71094.7098137441
1511,399622.599164244
1512,94947.5580448123
1513,206789.153371844
1514,141267.279697337
1515,333452.112756773
1516,117136.755927438
1517,84832.6208479611
1518,456237.34322049
1519,645101.859034272
1520,114037.110821944
1521,373267.99957952
1522,1511680.55604197
1523,400865.257132388
1524,274297.335462571
1525,281699.066493884
1526,74210.6727522786
1527,340132.37308834
1528,194145.337641902
1529,71195.5830973458
1530,483647.690650764
1531,291982.544787907
1532,323360.935030418
1533,173968.778269224
1534,166432.039647103
1535,296207.234519821
1536,273249.55931512
1537,186590.529362226
1538,439265.791314587
1539,168622.240450043
1540,185360.674192055
1541,424486.53688438
1542,126714.931882304
1543,174333.349936766
1544,465173.426525966
1545,59626.7976920176
1546,686676.025486865
1547,160941.418441354
1548,192659.333840406
1549,122505.464456955
1550,237357.345771358
1551,238070.403075797
1552,434528.859893417
1553,178951.74908163
1554,103867.918628902
1555,49913.0757904882
1556,96915.8160063122
1557,341420.922234511
1558,22945.4598614582
1559,666008.781603931
1560,666499.727215527
1561,18008.2680915879
1562,183027.727641817
1563,162708.325701758
1564,285386.072772473
1565,1342365.39102602
1566,294491.619611261
1567,229516.47675778
1568,715265.554756441
1569,185971.79922363
1570,1096534.25603729
1571,260614.983175244
1572,251728.329408295
1573,263177.06089538
1574,287827.845267119
1575,377375.161246618
1576,207410.082788393
1577,117606.702575996
1578,490623.549049656
1579,296459.912618205
1580,242766.67687349
1581,61300.8649203607
1582,157235.441978893
1583,250798.837489692
1584,739950.315563949
1585,117985.68511281
1586,134343.399746329
1587,498838.959391559
1588,247119.144856807
1589,506009.656246576
1590,317904.108492947
1591,544034.385692558
1592,208507.59233448
1593,158435.296265203
1594,700248.235668058
1595,103651.7624394
1596,127795.646990484
1597,74072.4921053539
1598,179010.483154278
1599,1330352.76090678
1600,90591.231078186
1601,297195.630019619
1602,149716.764160029
1603,167801.196211316
1604,124605.352903489
1605,213438.024029643
1606,73503.0738933131
1607,94222.4105889316
1608,813808.809725818
1609,71251.2601890862
1610,189302.167651577
1611,550081.086995627
1612,265699.751077467
1613,276201.104346039
1614,106769.944273782
1615,927754.286344048
1616,70711.2628476633
1617,510543.472921266
1618,317890.90712281
1619,228895.921258532
1620,441770.409855621
1621,400617.485743901
1622,289641.644912741
1623,142416.377443701
1624,659367.12345348
1625,57686.6806214095
1626,632311.289829708
1627,343296.066300338
1628,264589.622429342
1629,106074.273614779
1630,83226.146701091
1631,332984.557627414
1632,308942.570306949
1633,154493.075666085
1634,726463.608906219
1635,487208.782229733
1636,206232.04447934
1637,243149.155273492
1638,281143.688598437
1639,306651.872432347
1640,83677.7717521835
1641,189938.551352209
1642,214252.037667744
1643,137266.821812839
1644,47672.0822053598
1645,334879.666063987
1646,208189.111230504
1647,346907.976966951
1648,38787.8780136176
1649,494383.197205749
1650,185452.801607569
1651,285669.756831248
1652,76011.7381384071
1653,136640.120243666
1654,364280.05345994
1655,237424.050475434
1656,369375.559964425
1657,218830.520552557
1658,259737.862073294
1659,822106.019290028
1660,248551.710953952
1661,160213.917550594
1662,237567.758183487
1663,254899.204088888
1664,398671.147278808
1665,201406.344014133
1666,181842.870477194
1667,384368.121765186
1668,204073.017616348
1669,275479.643822154
1670,136388.094026794
1671,61763.8009315662
1672,264201.464552442
1673,263460.252316857
1674,545313.611477762
1675,150680.573532283
1676,49665.5373832743
1677,392170.74363829
1678,113839.830575319
1679,45025.0938559979
1680,578548.180762123
1681,210292.728738266
1682,158235.79015482
1683,179594.686657618
1684,126512.364630653
1685,373342.129356691
1686,251768.338824666
1687,57664.8761540668
1688,224400.42813682
1689,220020.360191041
1690,278127.449763578
1691,585255.539159494
1692,218468.340642147
1693,279261.660498876
1694,140264.680991474
1695,259288.190856926
1696,76455.8277513567
1697,222534.453602028
1698,266260.836206677
1699,241777.475939173
1700,99951.2035046051
1701,225612.582696483
1702,45298.9832767911
1703,50965.7055637396
1704,128326.911231174
1705,280426.148359271
1706,166581.499231364
1707,212802.602856586
1708,201089.863445801
1709,217205.0642255
1710,421595.502871192
1711,80641.267798047
1712,176200.5221851
1713,179534.681655903
1714,749672.534547008
1715,146042.172359173
1716,346942.258449087
1717,196733.107782782
1718,80217.6926718517
1719,257295.920181193
1720,174417.012781001
1721,693940.685072929
1722,319841.128024057
1723,92192.8534645261
1724,81071.6338886493
1725,829100.674110486
1726,493403.1873877
1727,52074.3066038092
1728,271779.751360331
1729,87277.7115420073
1730,263753.188965721
1731,249767.843324194
1732,2304274.31930724
1733,241025.108091184
1734,96377.6658178969
1735,188974.503637761
1736,349765.059251718
1737,229134.915874629
1738,201933.870709282
1739,220539.754638748
1740,77805.0987564829
1741,338560.970278648
1742,53305.3628962587
1743,81869.6210123628
1744,163346.956366271
1745,678113.448525319
1746,818106.297595024
1747,316476.237329593
1748,176760.487245497
1749,177986.31432783
1750,515129.058972411
1751,192182.059391007
1752,1275668.84879694
1753,483227.127301967
1754,94943.8016585073
1755,128746.043285214
1756,252196.961471782
1757,801186.482150698
1758,183662.134419472
1759,506525.951117605
1760,76570.7650761352
1761,363444.953767074
1762,49551.0537536862
1763,74916.582769868
1764,1413824.57965273
1765,326755.766856435
1766,272217.445506349
1767,1391848.51936401
1768,64789.1030080312
1769,312614.757298826
1770,207854.56994009
1771,277322.076032041
1772,80271.8357584196
1773,34275.3306443321
1774,511591.483041853
1775,194083.496736617
1776,462099.696301274
1777,217170.18132291
1778,208280.040715896
1779,1155657.88939736
1780,151200.946788762
1781,103144.191526652
1782,389074.955413481
1783,229300.732811024
1784,227976.384530287
1785,193787.951059424
1786,315227.874065905
1787,182092.810390462
1788,248359.612596136
1789,486853.380047215
1790,256345.52044685
1791,167403.548920439
1792,474232.750767502
1793,34853.5301989197
1794,185698.649529214
1795,92236.004885073
1796,386885.877106245
1797,296909.716535327
1798,209788.810931935
1799,98028.3962342807
1800,263094.374839447
1801,265185.81562762
1802,55701.9665518615
1803,926904.182923127
1804,227161.161175569
1805,82219.6160168031
1806,459560.199519513
1807,234376.805103644
1808,197111.912566634
1809,181143.115143573
1810,538201.07297232
1811,25357.4746885088
1812,111047.843810145
1813,415804.581914136
1814,58193.3226797805
1815,380383.894224471
1816,141932.702805441
1817,89501.0540643703
1818,237353.87551524
1819,224719.286344538
1820,165256.018751061
1821,816138.03899767
1822,236676.174077583
1823,311172.349460587
1824,225389.761000583
1825,80444.5359149018
1826,792744.373078354
1827,200513.655018225
1828,39091.4412052494
1829,820039.2406394
1830,227611.273406969
1831,302804.940403483
1832,270075.738054436
1833,608261.949633357
1834,304007.308031527
1835,1275967.53603554
1836,865757.276894429
1837,266399.445532581
1838,198858.060443903
1839,103389.363491056
1840,311091.0991688
1841,179864.955570131
1842,70449.5735575272
1843,256381.715944364
1844,168099.259076946
1845,150473.988231682
1846,138952.747926968
1847,257754.712582959
1848,182276.977532217
1849,191763.317039774
1850,45497.4099862005
1851,227115.310158148
1852,302255.969604006
1853,563528.78322603
1854,147281.624260374
1855,219650.660975326
1856,679193.204839413
1857,342767.655603215
1858,592575.909455058
1859,228080.990455294
1860,271308.190856952
1861,394277.369742087
1862,34110.1048351127
1863,265379.235622556
1864,105351.164041691
1865,231609.951786603
1866,67957.7947765367
1867,185726.193841265
1868,231564.869123719
1869,156083.936574487
1870,1254970.98407742
1871,330006.252980831
1872,239292.005772954
1873,200665.970221635
1874,180316.851703336
1875,86632.9770257608
1876,409558.326106794
1877,275572.547397613
1878,210453.391737258
1879,460838.706724736
1880,288558.818005019
1881,313938.991858571
1882,822971.223254224
1883,266283.345854411
1884,111541.271683096
1885,274612.830073776
1886,318902.284035766
1887,265724.013928924
1888,144426.981743975
1889,156698.915715692
1890,146412.385747998
1891,52443.0457235453
1892,43766.4032383963
1893,257221.394771982
1894,200893.192356434
1895,230042.554507909
1896,147021.740314822
1897,508943.933052589
1898,141694.993876507
1899,419271.961382303
1900,734395.428452771
1901,344860.730382513
1902,209712.109854632
1903,266585.57777313
1904,252387.808336471
1905,532990.689460874
1906,259178.666489243
1907,148427.066809319
1908,105837.919792601
1909,194281.178406596
1910,142575.274619216
1911,235613.988035415
1912,144983.890913303
1913,100605.279176452
1914,279423.248360146
1915,95311.3429612461
1916,224551.375466284
1917,110165.009185747
1918,448986.180090852
1919,215197.481637358
1920,188440.129434751
1921,74226.7290915172
1922,140503.800276103
1923,365000.072867414
1924,130433.392117068
1925,517122.805014638
1926,607346.16898932
1927,229694.545529926
1928,189616.098873316
1929,203024.055883193
1930,112262.725075932
1931,680894.222543106
1932,61875.093337351
1933,81215.5583558373
1934,120784.973000528
1935,258146.243128963
1936,186368.206201677
1937,102781.303229529
1938,186907.765382801
1939,274916.456122377
1940,1152440.9995404
1941,142493.512428066
1942,205283.955052627
1943,562836.073106647
1944,613110.808403455
1945,59856.5613142513
1946,560138.823654817
1947,110570.459118944
1948,305061.008303128
1949,187218.233686786
1950,640904.43949228
1951,99434.8861390125
1952,153065.178843331
1953,40930.9770501722
1954,369372.193578559
1955,102858.556860759
1956,264776.483978297
1957,114500.40438015
1958,52189.7554959148
1959,282539.330637355
1960,733537.13249698
1961,257366.717875668
1962,58554.2099847149
1963,176699.543327009
1964,92090.3144273965
1965,44621.382371688
1966,33428.7771085978
1967,99846.5428015881
1968,599029.546689932
1969,476781.834850688
1970,1562706.7291494
1971,480282.257056555
1972,229192.319037579
1973,347695.17173578
1974,209046.528210705
1975,611617.28971267
1976,391425.331092453
1977,215683.993953885
1978,316491.054781499
1979,35545.6053575949
1980,243589.673688824
1981,472796.449822513
1982,68139.4672141518
1983,88641.4847419712
1984,33844.2684588436
1985,212323.815118576
1986,146768.168950512
1987,276344.275748476
1988,154862.309802293
1989,910271.307337741
1990,368591.613513102
1991,202178.286012106
1992,87473.1482776125
1993,250301.340930807
1994,54965.1851001883
1995,465779.358168142
1996,398522.655200116
1997,102183.470923797
1998,164129.70284115
1999,118137.186272772
2000,1003427.92005406
2001,314452.695031699
2002,58692.6958281234
2003,132069.942350769
2004,134727.2966198
2005,243921.038516712
2006,370375.864371591
2007,68571.524612466
2008,221938.89180444
2009,424939.54007249
2010,262772.0217283
2011,207439.433820162
2012,244611.631969655
2013,103736.026393053
2014,318361.749771866
2015,202033.198146384
2016,640986.433063574
2017,1460902.25109946
2018,169720.668531834
2019,758692.78898349
2020,192305.600009124
2021,270860.721437396
2022,279720.570000642
2023,48276.8387243088
2024,141287.107860508
2025,277661.462181634
2026,98555.6485401455
2027,167209.856079886
2028,239527.254335083
2029,296987.635035574
2030,179140.757474586
2031,23015.2268903267
2032,199778.170260019
2033,153128.807591436
2034,345486.454738418
2035,24447.8933001829
2036,259450.148952724
2037,284829.352654914
2038,127825.002871732
2039,123531.733814665
2040,282516.71032574
2041,175155.953533154
2042,252090.466829136
2043,275994.325519132
2044,351741.283001003
2045,404577.012811847
2046,775319.515011935
2047,62899.9837328344
2048,491506.682944658
2049,1360376.44677178
2050,95347.1456000107
2051,644123.308848195
2052,65700.391682447
2053,391741.998647182
2054,167852.810122148
2055,133777.560176101
2056,452140.334286344
2057,257550.309691038
2058,84969.8940842431
2059,167513.482055871
2060,319734.516190874
2061,269331.273121649
2062,162592.003812951
2063,90439.4783395494
2064,275211.334904168
2065,180721.413294716
2066,221476.204066501
2067,176729.995095581
2068,302400.241038504
2069,118181.61565329
2070,279382.641079211
2071,263626.119529694
2072,809204.002532802
2073,121288.623045568
2074,96850.8229223972
2075,66612.0705365303
2076,672600.841577353
2077,1123644.37654203
2078,173506.62639212
2079,131283.73347773
2080,353029.408568455
2081,222515.058899638
2082,277559.305139164
2083,678212.260745269
2084,221553.695920355
2085,156081.963242975
2086,926582.184282917
2087,328133.225886437
2088,66353.5884270273
2089,306377.072807756
2090,516648.890877637
2091,233941.569826938
2092,587640.674928939
2093,262191.079295615
2094,61058.7795697662
2095,125352.701003614
2096,411585.907341823
2097,393339.537032788
2098,172075.240417735
2099,524160.828757441
2100,286073.521504113
2101,290778.391257147
2102,153305.166504595
2103,352520.359262501
2104,440815.460022298
2105,174052.515709137
2106,365049.147135338
